source_doc,senator_flag,senator_name,raw office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,AUDIO VISUAL TECHNICIAN,1,"$27,195.20","MOLINA, MARIANO V"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,AUDIO VISUAL TECHNICIAN,1,"$29,067.69","VELADO, ROGELIO E"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,AUDIO VISUAL TECHNICIAN,1,"$25,755.00","VELADO, CARLOS E"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,AUDIO VISUAL TECHNICIAN,1,"$27,817.92","MOLINA, MARIANO V"
113_sdoc22,0,,"MINORITY CONFERENCE COMMITTEE (R) Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,95,,,,,AUDIO/VIDEO PRODUCER,1,"$34,499.92","TURNBOUGH, ANDREA K"
113_sdoc25,0,,"MINORITY CONFERENCE COMMITTEE (R) Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,95,,,,,AUDIO/VIDEO PRODUCER,1,"$35,679.92","TURNBOUGH, ANDREA K"
113_sdoc22,0,,"SGT @ ARMS - IT SUPPORT SERVICES Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,127,,,,,"BRANCH MANAGER, DESKTOP / LAN SUPPORT",1,"$82,823.59","DEAN, TIMOTHY J"
113_sdoc25,0,,"SGT @ ARMS - IT SUPPORT SERVICES Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,129,,,,,"BRANCH MANAGER, DESKTOP / LAN SUPPORT",1,"$83,298.01","DEAN, TIMOTHY J"
113_sdoc25,0,,"MINORITY LEADER (R) Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,86,,,,,BROADCAST COMMUNICATIONS ADVISOR,1,"$32,499.96","ISAACSON, AMANDA"
113_sdoc22,0,,"MINORITY LEADER (R) Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,86,,,,,BROADCAST COMMUNICATIONS ADVISOR FROM NOV. 13,1,"$24,916.63","ISAACSON, AMANDA"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST ENGINEER,1,"$49,848.00","JUDGE, JOHN F"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST ENGINEER,1,"$50,059.18","HORNE, JEFFREY K"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST ENGINEER,1,"$50,105.22","ROBERTS, HERBERT E"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST ENGINEER,1,"$50,071.55","STEINHOUR, WILLIAM A"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST ENGINEER,1,"$49,938.00","JUDGE, JOHN F"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST ENGINEER,1,"$50,190.10","HORNE, JEFFREY K"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST ENGINEER,1,"$49,938.00","ROBERTS, HERBERT E"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST ENGINEER,1,"$49,974.49","STEINHOUR, WILLIAM A"
113_sdoc22,1,RAND PAUL,SENATOR RAND PAUL Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1315,,,,,BROADCAST MEDIA DIRECTOR,1,"$18,900.00","LANE, JILLIAN G"
113_sdoc25,1,RAND PAUL,SENATOR RAND PAUL Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1504,,,,,BROADCAST MEDIA DIRECTOR,1,"$20,499.96","LANE, JILLIAN G"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$44,356.21","STRICKLAND, ROBERT P"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$64,021.01","ECKROAD, TORGUNN BLIX"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$56,516.20","GLENN, CATHY R"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$45,355.92","STRICKLAND, ROBERT P"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$64,900.92","ECKROAD, TORGUNN BLIX"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST PRODUCTION DIRECTOR,1,"$58,022.44","GLENN, CATHY R"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST PRODUCTION MANAGER,1,"$60,807.64","VENTRE, DONALD J"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST PRODUCTION MANAGER,1,"$63,171.96","VENTRE, DONALD J"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST SECTION SUPERVISOR,1,"$61,765.45","GRUTZIK, JOHN E"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST SECTION SUPERVISOR,1,"$64,579.33","AHART, DAVID M"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST SECTION SUPERVISOR,1,"$53,393.67","MEAD, SCOTT G"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST SECTION SUPERVISOR,1,"$52,153.98","DATTA, MATTHEW"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST SECTION SUPERVISOR,1,"$54,676.42","POOLE, JAMES W"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST SECTION SUPERVISOR,1,"$63,996.96","GRUTZIK, JOHN E"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST SECTION SUPERVISOR,1,"$64,900.92","AHART, DAVID M"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST SECTION SUPERVISOR,1,"$53,784.44","MEAD, SCOTT G"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST SECTION SUPERVISOR,1,"$53,413.48","DATTA, MATTHEW"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST SECTION SUPERVISOR,1,"$56,322.96","POOLE, JAMES W"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$41,020.07","BECKER, ROBERT H"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$33,844.67","VISCARDI, JOHN J"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$43,691.70","PHAM, THINH X"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$33,155.09","JARRETT, CAROL ANNE"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST TECHNICIAN,1,"$32,443.94","NEALE, KEVIN A"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$32,993.85","RUSSELL, NATHANIEL T"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$38,963.33","JOHNSON, JENNIFER R"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$32,719.74","ZEITLIN, ERIC S"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$39,271.12","EDWARDS, SCOTT M"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$33,127.54","HELM, LORI E"
113_sdoc22,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$30,026.20","BRUNCLIK, GREGGORY M"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$41,107.59","BECKER, ROBERT H"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$34,597.26","VISCARDI, JOHN J"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,121,,,,,BROADCAST TECHNICIAN,1,"$44,227.13","PHAM, THINH X"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST TECHNICIAN,1,"$33,406.95","JARRETT, CAROL ANNE"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,122,,,,,BROADCAST TECHNICIAN,1,"$32,471.92","NEALE, KEVIN A"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$33,046.13","RUSSELL, NATHANIEL T"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$39,428.43","JOHNSON, JENNIFER R"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$33,336.52","ZEITLIN, ERIC S"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$40,019.24","EDWARDS, SCOTT M"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$33,817.44","HELM, LORI E"
113_sdoc25,0,,"SGT @ ARMS - CAPITOL DIVISION Funding Year 2014 SALARIES, OFFICERS AND EMPLOYEES, SENATE",2014,,,123,,,,,BROADCAST TECHNICIAN,1,"$30,620.71","BRUNCLIK, GREGGORY M"
113_sdoc22,0,,MOBILE COMMUNICATIONS DEVICES Funding Year 1416 MISCELLANEOUS ITEMS,1416,,,200,CV140002426,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$18.74,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,CV140002412,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$18.75,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,CV140002414,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$99.72,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,CV140002415,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$659.81,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,337,CV140002408,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$104.94,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,337,CV140002413,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$29.99,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,337,CV140002416,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$149.95,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002409,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,"$4,089.64",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002410,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,"$2,964.03",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002411,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$448.69,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002454,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,"-$16,515.61",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,345,CV140002407,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$14.99,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,CV140002417,1/2/14,11/1/13,11/30/13,CERTIFIED PURCHASED EQUIPMENT,0,$233.71,SERGEANT AT ARMS
113_sdoc22,0,,MINORITY CONFERENCE COMMITTEE (R) Funding Year 1416 MISCELLANEOUS ITEMS,1416,,,176,CV140002666,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$3,900.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002645,1/27/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,$11.00,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002648,1/27/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$1,867.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002649,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$133,580.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002650,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$262,732.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002651,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$13,278.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002652,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$6,200.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002664,1/27/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"$1,267.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002673,1/27/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,-$11.00,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,CV140002675,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"-$6,200.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,CV140002670,1/27/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"-$3,134.00",SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,CV140002671,1/27/14,10/1/13,10/31/13,CERTIFIED PURCHASED EQUIPMENT,0,"-$415,790.00",SERGEANT AT ARMS
113_sdoc22,0,,MINORITY CONFERENCE COMMITTEE (R) Funding Year 1416 MISCELLANEOUS ITEMS,1416,,,176,CV140003058,1/30/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,$22.49,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,CV140003048,1/30/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,$99.99,SERGEANT AT ARMS
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,CV140003056,1/30/14,12/1/13,12/31/13,CERTIFIED PURCHASED EQUIPMENT,0,$159.92,SERGEANT AT ARMS
